YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2022,1,29,14,35,20,12.9,15.4,MM,MM,MM,MM,MM,6,MM,-6,8.7,MM,MM
2022,1,29,14,15,20,11.8,14.4,MM,MM,MM,MM,MM,6,MM,-5,8.7,MM,MM
2022,1,29,13,55,30,11.8,14.9,MM,MM,MM,MM,MM,6,MM,-7,8.7,MM,MM
2022,1,29,13,35,20,12.4,MM,MM,MM,MM,MM,MM,6,MM,-7,8.7,MM,MM
2022,1,29,13,10,10,12.9,MM,MM,MM,MM,MM,MM,6,MM,-4,8.7,MM,MM
2022,1,29,12,55,20,11.3,14.9,MM,MM,MM,MM,MM,7,MM,-3,8.7,MM,MM
2022,1,29,12,35,10,12.4,17,MM,MM,MM,MM,MM,7,MM,-3,8.7,MM,MM
2022,1,29,12,15,10,13.9,MM,MM,MM,MM,MM,MM,7,MM,-4,8.7,MM,MM
2022,1,29,11,55,10,15.4,MM,MM,MM,MM,MM,MM,7,MM,-3,8.7,MM,MM
2022,1,29,11,35,10,14.9,MM,MM,MM,MM,MM,MM,7,MM,-2,8.7,MM,MM
2022,1,29,11,15,10,13.4,17,MM,MM,MM,MM,MM,7,MM,-2,8.7,MM,MM
2022,1,29,10,55,360,14.9,17.5,MM,MM,MM,MM,MM,8,MM,-2,8.7,MM,MM
2022,1,29,10,35,10,16,19.6,MM,MM,MM,MM,MM,8,MM,-3,8.7,MM,MM
2022,1,29,10,15,10,15.4,MM,MM,MM,MM,MM,MM,8,MM,-1,8.7,MM,MM
2022,1,29,9,55,10,16,19,MM,MM,MM,MM,MM,8,MM,-3,8.7,MM,MM
2022,1,29,9,35,360,14.4,18.5,MM,MM,MM,MM,MM,9,MM,-2,8.7,MM,MM
2022,1,29,9,15,350,14.9,18,MM,MM,MM,MM,MM,9,MM,-3,8.7,MM,MM
2022,1,29,8,55,360,14.4,18,MM,MM,MM,MM,MM,9,MM,-2,8.7,MM,MM
2022,1,29,8,35,10,14.9,MM,MM,MM,MM,MM,MM,10,MM,0,8.7,MM,MM
2022,1,29,8,15,360,13.4,17.5,MM,MM,MM,MM,MM,10,MM,-2,8.7,MM,MM
2022,1,29,7,55,360,13.4,16,MM,MM,MM,MM,MM,10,MM,-2,8.7,MM,MM
2022,1,29,7,30,360,13.4,17,MM,MM,MM,MM,MM,10,MM,-2,8.7,MM,MM
2022,1,29,7,15,350,13.9,16.5,MM,MM,MM,MM,MM,10,MM,-2,8.7,MM,MM
2022,1,29,6,55,360,13.4,MM,MM,MM,MM,MM,MM,10,MM,-2,8.7,MM,MM
2022,1,29,6,35,350,12.4,MM,MM,MM,MM,MM,MM,10,MM,-1,8.7,MM,MM
2022,1,29,6,15,340,10.8,16,MM,MM,MM,MM,MM,10,MM,-3,8.7,MM,MM
2022,1,29,5,55,350,10.8,14.4,MM,MM,MM,MM,MM,11,MM,-2,8.7,MM,MM
2022,1,29,5,35,350,12.9,16,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,5,15,350,11.3,15.4,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,4,55,360,11.3,14.9,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,4,35,350,12.9,MM,MM,MM,MM,MM,MM,11,MM,-4,8.7,MM,MM
2022,1,29,4,15,360,12.4,17,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,3,55,360,11.3,17,MM,MM,MM,MM,MM,11,MM,-2,8.7,MM,MM
2022,1,29,3,35,360,13.4,18,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,3,15,10,13.9,17,MM,MM,MM,MM,MM,11,MM,-4,8.7,MM,MM
2022,1,29,2,55,10,14.9,MM,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,2,35,10,15.4,18,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,2,15,360,15.4,18.5,MM,MM,MM,MM,MM,11,MM,-3,8.7,MM,MM
2022,1,29,1,50,10,13.9,16.5,MM,MM,MM,MM,MM,12,MM,-2,8.7,MM,MM
2022,1,29,1,35,340,13.9,17.5,MM,MM,MM,MM,MM,12,MM,-1,8.7,MM,MM
2022,1,29,1,15,350,15.4,MM,MM,MM,MM,MM,MM,12,MM,-1,8.7,MM,MM
2022,1,29,0,55,360,14.4,17.5,MM,MM,MM,MM,MM,12,MM,-1,8.7,MM,MM
2022,1,29,0,35,350,15.4,MM,MM,MM,MM,MM,MM,13,MM,0,8.7,MM,MM
2022,1,29,0,15,340,14.9,MM,MM,MM,MM,MM,MM,12,MM,-2,8.7,MM,MM
2022,1,28,23,55,330,11.3,MM,MM,MM,MM,MM,MM,12,MM,3,8.7,MM,MM
2022,1,28,23,35,330,11.3,MM,MM,MM,MM,MM,MM,12,MM,3,0.4,MM,MM
2022,1,28,23,15,320,9.8,MM,MM,MM,MM,MM,MM,11,MM,3,0.2,MM,MM
2022,1,28,22,55,320,10.3,MM,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,22,35,330,10.8,MM,MM,MM,MM,MM,MM,11,MM,2,8.7,MM,MM
2022,1,28,22,15,340,11.3,MM,MM,MM,MM,MM,MM,11,MM,2,8.7,MM,MM
2022,1,28,21,55,340,11.8,15.4,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,21,35,340,12.9,16,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,21,15,350,12.4,16.5,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,20,55,340,12.4,MM,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,20,35,350,12.4,MM,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,20,10,350,12.9,16,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,19,55,340,12.9,15.4,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,19,35,350,13.4,17,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,19,15,340,11.3,14.4,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,18,55,340,11.8,16,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,18,35,340,12.9,16,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,18,15,350,11.3,14.4,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,17,55,350,11.8,14.4,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,17,35,360,12.9,16.5,MM,MM,MM,MM,MM,10,MM,1,8.7,MM,MM
2022,1,28,17,15,10,12.4,16,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,16,55,360,12.9,MM,MM,MM,MM,MM,MM,10,MM,2,8.7,MM,MM
2022,1,28,16,35,360,12.9,MM,MM,MM,MM,MM,MM,11,MM,2,8.7,MM,MM
2022,1,28,16,15,10,10.8,14.9,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,15,55,10,12.4,MM,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,15,35,10,12.9,MM,MM,MM,MM,MM,MM,10,MM,3,8.7,MM,MM
2022,1,28,15,15,360,12.9,MM,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,14,55,350,10.8,14.4,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,14,30,360,11.3,MM,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,14,15,360,11.3,MM,MM,MM,MM,MM,MM,11,MM,3,8.7,MM,MM
2022,1,28,13,55,340,10.8,MM,MM,MM,MM,MM,MM,11,MM,4,8.7,MM,MM
2022,1,28,13,35,350,10.3,14.9,MM,MM,MM,MM,MM,11,MM,4,8.7,MM,MM
2022,1,28,13,15,350,10.8,MM,MM,MM,MM,MM,MM,12,MM,5,8.7,MM,MM
2022,1,28,12,55,360,10.8,MM,MM,MM,MM,MM,MM,11,MM,4,8.7,MM,MM
2022,1,28,12,35,350,11.3,MM,MM,MM,MM,MM,MM,12,MM,5,8.7,MM,MM
2022,1,28,12,15,350,9.8,MM,MM,MM,MM,MM,MM,12,MM,5,8.7,MM,MM
2022,1,28,11,55,350,9.8,14.4,MM,MM,MM,MM,MM,12,MM,5,8.7,MM,MM
2022,1,28,11,35,350,10.3,MM,MM,MM,MM,MM,MM,13,MM,6,8.7,MM,MM
2022,1,28,11,15,350,10.8,MM,MM,MM,MM,MM,MM,12,MM,6,8.7,MM,MM
2022,1,28,10,55,350,9.8,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,10,35,350,9.3,MM,MM,MM,MM,MM,MM,13,MM,6,8.7,MM,MM
2022,1,28,10,15,350,8.2,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,9,55,350,8.2,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,9,35,350,7.7,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,9,15,340,8.8,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,8,50,330,6.7,MM,MM,MM,MM,MM,MM,13,MM,8,8.7,MM,MM
2022,1,28,8,35,320,7.2,MM,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,28,8,15,320,8.2,MM,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,28,7,55,320,8.2,MM,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,28,7,35,330,6.7,MM,MM,MM,MM,MM,MM,14,MM,6,8.7,MM,MM
2022,1,28,7,15,330,8.2,MM,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,28,6,55,340,7.7,MM,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,28,6,35,330,7.7,MM,MM,MM,MM,MM,MM,15,MM,5,8.7,MM,MM
2022,1,28,6,15,330,7.7,MM,MM,MM,MM,MM,MM,15,MM,8,8.7,MM,MM
2022,1,28,5,55,330,5.1,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,28,5,35,340,4.1,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,28,5,15,340,4.6,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,28,4,55,360,4.1,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,28,4,35,10,4.1,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,28,4,15,360,3.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,3,55,20,3.6,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,3,35,20,4.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,3,10,40,4.6,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,2,55,30,5.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,2,35,40,5.7,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,2,15,20,5.1,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,28,1,55,30,4.1,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,28,1,35,30,4.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,28,1,15,40,2.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,28,0,55,40,3.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,28,0,35,40,4.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,28,0,15,70,4.1,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,27,23,55,60,3.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,27,23,35,MM,2.6,6.2,MM,MM,MM,MM,MM,16,MM,10,7.8,MM,MM
2022,1,27,23,15,70,4.6,MM,MM,MM,MM,MM,MM,16,MM,10,6.1,MM,MM
2022,1,27,22,55,70,4.6,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
2022,1,27,22,35,60,5.7,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
2022,1,27,22,15,70,6.2,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
2022,1,27,21,55,60,4.6,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
2022,1,27,21,30,50,3.1,MM,MM,MM,MM,MM,MM,17,MM,8,8.7,MM,MM
2022,1,27,21,15,50,4.1,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
2022,1,27,20,55,60,3.1,MM,MM,MM,MM,MM,MM,17,MM,8,8.7,MM,MM
2022,1,27,20,35,60,4.6,MM,MM,MM,MM,MM,MM,17,MM,10,8.7,MM,MM
2022,1,27,20,10,70,3.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,27,19,55,MM,2.1,5.1,MM,MM,MM,MM,MM,17,MM,11,8.7,MM,MM
2022,1,27,19,35,70,4.1,MM,MM,MM,MM,MM,MM,17,MM,12,8.7,MM,MM
2022,1,27,19,15,80,3.6,MM,MM,MM,MM,MM,MM,17,MM,12,8.7,MM,MM
2022,1,27,18,55,80,3.6,MM,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
2022,1,27,18,35,MM,3.1,6.2,MM,MM,MM,MM,MM,16,MM,12,8.7,MM,MM
2022,1,27,18,15,80,4.6,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,27,17,55,80,5.7,MM,MM,MM,MM,MM,MM,16,MM,11,8.7,MM,MM
2022,1,27,17,35,70,7.7,MM,MM,MM,MM,MM,MM,15,MM,11,8.7,MM,MM
2022,1,27,17,15,80,6.7,MM,MM,MM,MM,MM,MM,15,MM,11,8.7,MM,MM
2022,1,27,16,55,80,7.7,MM,MM,MM,MM,MM,MM,15,MM,11,8.7,MM,MM
2022,1,27,16,35,70,8.2,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,27,16,15,70,7.2,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,27,15,50,70,6.2,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,27,15,35,80,5.7,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,27,15,15,70,6.2,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,27,14,55,70,6.2,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,27,14,35,70,6.7,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,27,14,15,70,6.2,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,27,13,55,70,6.7,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,27,13,35,70,6.2,9.3,MM,MM,MM,MM,MM,14,MM,9,8.7,MM,MM
2022,1,27,13,15,70,6.7,MM,MM,MM,MM,MM,MM,14,MM,9,8.7,MM,MM
2022,1,27,12,55,70,6.2,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,12,35,60,7.2,MM,MM,MM,MM,MM,MM,14,MM,9,8.7,MM,MM
2022,1,27,12,15,70,6.2,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,11,55,70,6.2,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,11,35,70,6.7,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,11,15,70,7.2,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,10,55,70,5.7,MM,MM,MM,MM,MM,MM,14,MM,8,8.7,MM,MM
2022,1,27,10,35,70,4.6,MM,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,10,10,70,6.2,MM,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,9,55,80,4.1,7.7,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,9,35,70,6.2,MM,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,9,15,80,4.6,8.8,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,8,55,80,5.1,8.8,MM,MM,MM,MM,MM,14,MM,7,8.7,MM,MM
2022,1,27,8,35,80,5.7,9.3,MM,MM,MM,MM,MM,14,MM,6,8.7,MM,MM
2022,1,27,8,15,80,5.1,8.8,MM,MM,MM,MM,MM,14,MM,6,8.7,MM,MM
2022,1,27,7,55,80,5.1,9.3,MM,MM,MM,MM,MM,14,MM,6,8.7,MM,MM
2022,1,27,7,35,80,5.1,10.8,MM,MM,MM,MM,MM,14,MM,6,8.7,MM,MM
2022,1,27,7,15,80,6.7,11.3,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,27,6,55,70,10.3,MM,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,27,6,35,80,9.8,12.9,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,27,6,15,80,8.2,12.9,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,27,5,55,80,8.2,12.4,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,27,5,35,80,9.8,MM,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,27,5,15,80,8.8,11.3,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,27,4,55,80,9.8,12.9,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,27,4,30,70,11.8,MM,MM,MM,MM,MM,MM,14,MM,4,8.7,MM,MM
2022,1,27,4,15,70,11.3,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,3,55,70,11.3,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,3,35,70,11.8,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,3,15,60,11.8,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,2,55,70,12.9,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,2,35,60,12.9,MM,MM,MM,MM,MM,MM,14,MM,3,8.7,MM,MM
2022,1,27,2,15,50,12.4,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,27,1,55,60,11.3,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,27,1,35,60,9.8,MM,MM,MM,MM,MM,MM,15,MM,4,8.7,MM,MM
2022,1,27,1,15,50,9.8,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,27,0,55,50,10.3,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,27,0,35,50,10.3,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,27,0,15,50,9.8,12.4,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,26,23,55,60,10.3,MM,MM,MM,MM,MM,MM,15,MM,3,8.7,MM,MM
2022,1,26,23,35,50,10.3,MM,MM,MM,MM,MM,MM,15,MM,3,0.2,MM,MM
2022,1,26,23,15,50,9.3,11.8,MM,MM,MM,MM,MM,14,MM,4,0.2,MM,MM
2022,1,26,22,50,50,10.3,12.9,MM,MM,MM,MM,MM,14,MM,3,MM,MM,MM
2022,1,26,22,35,50,9.8,12.4,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,26,22,15,50,8.8,MM,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,26,21,55,50,9.8,MM,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,26,21,35,50,9.8,MM,MM,MM,MM,MM,MM,14,MM,5,8.7,MM,MM
2022,1,26,21,15,50,9.8,MM,MM,MM,MM,MM,MM,13,MM,5,8.7,MM,MM
2022,1,26,20,55,50,10.3,MM,MM,MM,MM,MM,MM,13,MM,5,8.7,MM,MM
2022,1,26,20,35,60,10.8,13.4,MM,MM,MM,MM,MM,13,MM,5,8.7,MM,MM
2022,1,26,20,15,50,10.8,13.4,MM,MM,MM,MM,MM,13,MM,6,8.7,MM,MM
2022,1,26,19,55,50,11.3,13.9,MM,MM,MM,MM,MM,13,MM,6,8.7,MM,MM
2022,1,26,19,35,60,10.8,14.4,MM,MM,MM,MM,MM,13,MM,7,8.7,MM,MM
2022,1,26,19,15,50,12.4,14.9,MM,MM,MM,MM,MM,12,MM,7,8.7,MM,MM
2022,1,26,18,55,50,12.4,14.9,MM,MM,MM,MM,MM,12,MM,7,8.7,MM,MM
2022,1,26,18,35,50,12.9,15.4,MM,MM,MM,MM,MM,12,MM,7,8.7,MM,MM
2022,1,26,18,15,50,12.4,MM,MM,MM,MM,MM,MM,13,MM,8,8.7,MM,MM
2022,1,26,17,55,50,12.4,14.9,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,17,35,60,12.4,15.4,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,17,10,60,13.4,MM,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,16,55,60,16,MM,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,16,35,50,15.4,MM,MM,MM,MM,MM,MM,11,MM,8,8.7,MM,MM
2022,1,26,16,15,50,14.4,MM,MM,MM,MM,MM,MM,11,MM,8,8.7,MM,MM
2022,1,26,15,55,50,14.4,MM,MM,MM,MM,MM,MM,11,MM,8,8.7,MM,MM
2022,1,26,15,35,50,13.9,MM,MM,MM,MM,MM,MM,11,MM,8,8.7,MM,MM
2022,1,26,15,15,50,13.9,MM,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,14,55,50,13.4,16.5,MM,MM,MM,MM,MM,11,MM,8,8.7,MM,MM
2022,1,26,14,35,50,14.4,17.5,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,14,15,50,13.9,MM,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,13,55,60,15.4,MM,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,13,35,50,14.4,17.5,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,13,15,50,14.4,17,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,12,55,50,14.9,18,MM,MM,MM,MM,MM,12,MM,8,8.7,MM,MM
2022,1,26,12,35,60,15.4,19,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,12,15,60,15.4,19,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,11,55,50,14.9,18.5,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,11,30,50,15.4,MM,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,11,15,60,16.5,MM,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,10,55,60,16,MM,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,10,35,50,15.4,18,MM,MM,MM,MM,MM,13,MM,9,8.7,MM,MM
2022,1,26,10,15,50,14.9,18.5,MM,MM,MM,MM,MM,13,MM,10,8.7,MM,MM
2022,1,26,9,55,50,15.4,MM,MM,MM,MM,MM,MM,13,MM,10,8.7,MM,MM
2022,1,26,9,35,50,15.4,MM,MM,MM,MM,MM,MM,13,MM,10,8.7,MM,MM
2022,1,26,9,15,40,14.9,MM,MM,MM,MM,MM,MM,13,MM,10,8.7,MM,MM
2022,1,26,8,55,50,15.4,MM,MM,MM,MM,MM,MM,14,MM,10,8.7,MM,MM
2022,1,26,8,35,50,15.4,MM,MM,MM,MM,MM,MM,14,MM,10,8.7,MM,MM
2022,1,26,8,15,50,13.9,16.5,MM,MM,MM,MM,MM,14,MM,10,8.7,MM,MM
2022,1,26,7,55,60,13.9,MM,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,26,7,35,60,13.9,16.5,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,26,7,15,50,15.4,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,26,6,55,50,14.4,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,26,6,30,60,13.4,17,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,26,6,15,60,15.4,MM,MM,MM,MM,MM,MM,15,MM,9,8.7,MM,MM
2022,1,26,5,50,60,16.5,19,MM,MM,MM,MM,MM,15,MM,10,8.7,MM,MM
2022,1,26,5,35,70,17,21.1,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
2022,1,26,5,15,60,17.5,20.1,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
2022,1,26,4,55,70,18.5,MM,MM,MM,MM,MM,MM,16,MM,10,8.7,MM,MM
